Review_ID,Rating,Year_Month,Reviewer_Location,Branch
517217583,5,2017-8,United States,Disneyland_California
517195334,4,2017-8,United States,Disneyland_California
516861355,1,2017-8,Saudi Arabia,Disneyland_California
516681443,5,2017-8,United States,Disneyland_California
516652623,3,2017-8,United States,Disneyland_California
516519704,5,2017-8,United Kingdom,Disneyland_California
516499345,5,2017-8,United Kingdom,Disneyland_California
516482697,5,2017-7,United States,Disneyland_California
516368010,3,2017-3,United Kingdom,Disneyland_California
516357190,2,2017-8,Australia,Disneyland_California
516343650,3,2017-8,United Kingdom,Disneyland_California
516296243,4,2017-8,Thailand,Disneyland_California
516106121,5,2017-8,United States,Disneyland_California
516097336,5,2017-8,United States,Disneyland_California
515993641,4,2017-8,United States,Disneyland_California
515988094,5,2017-7,United States,Disneyland_California
515906458,3,2017-8,United States,Disneyland_California
515720745,4,2017-8,Canada,Disneyland_California
515709591,5,2017-8,United States,Disneyland_California
515620167,1,2017-8,United States,Disneyland_California
515359746,4,2017-8,United States,Disneyland_California
515358943,5,2017-8,United States,Disneyland_California
515352576,4,2017-8,United States,Disneyland_California
515273302,5,2017-8,United Kingdom,Disneyland_California
515034818,5,2017-8,United States,Disneyland_California
515020652,5,2017-7,Australia,Disneyland_California
514593512,3,2017-8,United Kingdom,Disneyland_California
514591000,5,2016-10,Australia,Disneyland_California
514581588,4,2017-8,Australia,Disneyland_California
514537166,5,2017-7,United States,Disneyland_California
514426425,5,2017-8,United States,Disneyland_California
514231607,5,2017-8,United Kingdom,Disneyland_California
514020086,5,2017-8,United States,Disneyland_California
514018676,5,2017-8,United States,Disneyland_California
514010486,4,2017-8,United States,Disneyland_California
513949176,5,2017-8,Canada,Disneyland_California
513927661,5,2017-7,United Kingdom,Disneyland_California
513897075,5,2017-8,United States,Disneyland_California
513821081,4,2017-8,United States,Disneyland_California
513808988,5,2017-8,United States,Disneyland_California
513484580,5,2017-8,United States,Disneyland_California
513438412,5,2017-7,Australia,Disneyland_California
513161743,5,2017-8,United Kingdom,Disneyland_California
513097433,5,2017-7,United Kingdom,Disneyland_California
513034564,4,2017-6,Israel,Disneyland_California
512988316,3,2017-1,Australia,Disneyland_California
512972295,5,2017-8,United Kingdom,Disneyland_California
512871458,4,2017-8,United Kingdom,Disneyland_California
512869912,4,2016-12,United States,Disneyland_California
512784573,5,2017-8,United States,Disneyland_California
512746955,4,2017-8,United States,Disneyland_California
512391948,5,2016-9,Australia,Disneyland_California
512357937,5,2017-8,United States,Disneyland_California
512208018,5,2017-8,Canada,Disneyland_California
512022827,5,2017-8,United States,Disneyland_California
512012294,5,2017-8,United States,Disneyland_California
511938017,5,2017-8,United Kingdom,Disneyland_California
511916907,5,2017-7,United States,Disneyland_California
511856748,5,2017-8,United States,Disneyland_California
511771053,4,2017-8,United States,Disneyland_California
511736071,3,2017-8,United Kingdom,Disneyland_California
511545416,5,2017-8,Canada,Disneyland_California
511528885,5,2017-7,Canada,Disneyland_California
511526828,5,2017-8,United States,Disneyland_California
511441230,5,2017-8,United States,Disneyland_California
511305604,4,2017-7,United States,Disneyland_California
511278731,4,2017-8,United States,Disneyland_California
511215276,5,2017-4,United States,Disneyland_California
511175047,4,2017-8,United Kingdom,Disneyland_California
511147828,5,2016-10,United States,Disneyland_California
511085799,3,2017-8,United States,Disneyland_California
511079595,5,2017-8,Denmark,Disneyland_California
510925698,5,2016-12,United Kingdom,Disneyland_California
510883443,5,2017-7,United Kingdom,Disneyland_California
510814608,4,2017-8,United States,Disneyland_California
510737604,5,2017-7,Australia,Disneyland_California
510731643,5,2017-8,United States,Disneyland_California
510664146,5,2017-6,United States,Disneyland_California
510616734,5,2016-9,Canada,Disneyland_California
510565479,5,2017-8,United States,Disneyland_California
510541500,4,2017-7,United Kingdom,Disneyland_California
510512232,5,2017-6,United Kingdom,Disneyland_California
510366696,5,2017-7,United States,Disneyland_California
510337783,4,2017-8,United States,Disneyland_California
510322506,5,2017-8,United States,Disneyland_California
510321784,4,2017-7,United States,Disneyland_California
510272205,5,2017-8,United States,Disneyland_California
510138666,5,2017-8,United States,Disneyland_California
510115044,3,2017-7,United States,Disneyland_California
510107975,4,2017-7,United States,Disneyland_California
510085826,2,2017-8,United States,Disneyland_California
509898357,5,2017-8,Canada,Disneyland_California
509889755,5,2017-5,United States,Disneyland_California
509798128,4,2017-8,United States,Disneyland_California
509786195,5,2016-12,Canada,Disneyland_California
509649737,5,2017-8,New Zealand,Disneyland_California
509646247,5,2017-6,United States,Disneyland_California
509612295,4,2017-7,United Kingdom,Disneyland_California
509519813,5,2017-7,United States,Disneyland_California
509514057,5,2017-7,United States,Disneyland_California
509488266,3,2017-7,United Kingdom,Disneyland_California
509450909,5,2017-7,United Kingdom,Disneyland_California
509445610,5,2017-7,United States,Disneyland_California
509428838,3,2017-8,United States,Disneyland_California
509397625,5,2017-7,United States,Disneyland_California
509342730,4,2017-6,United States,Disneyland_California
509328534,4,2016-10,United States,Disneyland_California
509324354,5,2016-9,United States,Disneyland_California
509184554,5,2017-8,United States,Disneyland_California
509159882,4,2017-7,United States,Disneyland_California
509112280,5,2017-8,Netherlands,Disneyland_California
509079870,5,2017-8,United States,Disneyland_California
509019572,1,2017-8,United Kingdom,Disneyland_California
508893260,5,2016-10,Mexico,Disneyland_California
508887235,5,2017-7,United States,Disneyland_California
508885936,2,2017-8,United Kingdom,Disneyland_California
508867698,5,2017-7,Canada,Disneyland_California
508758030,4,2017-8,United States,Disneyland_California
508712937,3,2017-8,United States,Disneyland_California
508541927,5,2016-9,Egypt,Disneyland_California
508450282,5,2017-8,Australia,Disneyland_California
508290630,5,2017-8,Australia,Disneyland_California
508243695,5,2017-8,United States,Disneyland_California
508186956,5,2017-7,United States,Disneyland_California
508152021,5,2017-7,Aruba,Disneyland_California
508150667,5,2016-10,United States,Disneyland_California
508144298,5,2017-8,United States,Disneyland_California
508138541,5,2017-8,United States,Disneyland_California
508131324,5,2017-7,United States,Disneyland_California
507962744,5,2017-4,United States,Disneyland_California
507925832,5,2017-1,Australia,Disneyland_California
507904519,5,2017-8,United States,Disneyland_California
507746909,5,2017-7,Canada,Disneyland_California
507691864,4,2017-8,Italy,Disneyland_California
507655460,5,2017-7,United States,Disneyland_California
507623735,5,2017-8,United States,Disneyland_California
507581915,5,2017-7,United States,Disneyland_California
507571273,5,2017-7,United States,Disneyland_California
507548094,5,2017-7,United States,Disneyland_California
507428114,5,2017-7,Australia,Disneyland_California
507312103,5,2017-7,United States,Disneyland_California
507257466,2,2017-7,United States,Disneyland_California
507255548,4,2017-7,Canada,Disneyland_California
507249291,3,2017-7,United States,Disneyland_California
507240462,4,2017-7,United States,Disneyland_California
507153810,4,2017-2,United States,Disneyland_California
507148699,5,2017-6,Australia,Disneyland_California
507097481,4,2017-3,United States,Disneyland_California
506988366,5,2017-7,New Zealand,Disneyland_California
506905162,5,2017-7,United States,Disneyland_California
506902456,5,2016-8,Canada,Disneyland_California
506870524,5,2017-7,United States,Disneyland_California
506834182,5,2017-7,United States,Disneyland_California
506830219,5,2017-7,Israel,Disneyland_California
506761963,5,2017-7,United States,Disneyland_California
506648787,5,2017-7,United Kingdom,Disneyland_California
506632455,5,2017-7,United States,Disneyland_California
506629361,5,2017-7,United States,Disneyland_California
506616787,4,2017-7,United States,Disneyland_California
506613377,4,2017-7,United States,Disneyland_California
506335401,5,2017-7,Canada,Disneyland_California
506316061,3,2017-7,Mexico,Disneyland_California
506276117,5,2017-7,United States,Disneyland_California
506034378,5,2017-7,New Zealand,Disneyland_California
506010679,5,2017-7,United States,Disneyland_California
506004565,3,2017-7,United States,Disneyland_California
505994332,4,2017-7,United States,Disneyland_California
505993733,5,2017-7,United States,Disneyland_California
505986025,5,2017-7,United States,Disneyland_California
505911414,5,2017-7,United States,Disneyland_California
505861965,5,2017-7,United States,Disneyland_California
505666930,5,2017-7,Australia,Disneyland_California
505665320,5,2017-7,United States,Disneyland_California
505483126,4,2017-7,United States,Disneyland_California
505471078,5,2017-7,Canada,Disneyland_California
505450015,2,2017-7,United Kingdom,Disneyland_California
505391782,5,2017-7,United States,Disneyland_California
505302342,5,2017-7,United States,Disneyland_California
505298519,4,2017-7,New Zealand,Disneyland_California
505275437,3,2017-7,United States,Disneyland_California
505255389,5,2016-8,United States,Disneyland_California
505179425,5,2017-7,United States,Disneyland_California
505149108,5,2017-7,United States,Disneyland_California
504980378,4,2016-9,India,Disneyland_California
504975749,4,2017-7,United States,Disneyland_California
504949419,2,2017-7,United States,Disneyland_California
504890867,5,2017-7,United States,Disneyland_California
504870975,5,2017-7,Kuwait,Disneyland_California
504792033,5,2017-6,Saudi Arabia,Disneyland_California
504633336,5,2017-7,Australia,Disneyland_California
504629034,4,2017-7,United States,Disneyland_California
504625268,2,2017-7,Canada,Disneyland_California
504622590,4,2017-7,United States,Disneyland_California
504508809,5,2017-7,United States,Disneyland_California
504346440,5,2017-6,United States,Disneyland_California
504323003,5,2017-7,Canada,Disneyland_California
504282317,5,2017-7,United States,Disneyland_California
504239737,5,2017-7,United States,Disneyland_California
504232940,5,2017-7,United States,Disneyland_California
504229766,5,2017-7,United States,Disneyland_California
504216345,5,2017-6,United States,Disneyland_California
504152758,5,2017-7,United States,Disneyland_California
504140206,5,2017-7,United Kingdom,Disneyland_California
504012024,4,2017-7,France,Disneyland_California
503981930,4,2017-7,United States,Disneyland_California
503980246,4,2017-7,United States,Disneyland_California
503949742,3,2017-6,Brazil,Disneyland_California
503865965,5,2017-6,United States,Disneyland_California
503859808,5,2017-7,United States,Disneyland_California
503738353,3,2016-9,New Zealand,Disneyland_California
503720622,5,2017-7,Australia,Disneyland_California
503706868,5,2017-7,United States,Disneyland_California
503684825,3,2017-7,Canada,Disneyland_California
503650522,5,2017-7,United States,Disneyland_California
503635085,3,2017-7,United States,Disneyland_California
503580573,5,2017-7,United States,Disneyland_California
503574192,5,2017-7,United States,Disneyland_California
503512922,5,2017-6,United States,Disneyland_California
503503387,4,2017-7,United States,Disneyland_California
503492160,5,2017-7,United States,Disneyland_California
503353597,5,2017-7,Canada,Disneyland_California
503323407,3,2017-7,United States,Disneyland_California
503280508,4,2017-5,United States,Disneyland_California
503037533,3,2017-7,Canada,Disneyland_California
503033673,3,2017-7,Canada,Disneyland_California
502998159,3,2017-7,United States,Disneyland_California
502948318,5,2017-7,United States,Disneyland_California
502925639,5,2017-7,Canada,Disneyland_California
502848458,5,2017-7,United States,Disneyland_California
502669864,5,2017-7,United States,Disneyland_California
502662808,4,2017-7,United States,Disneyland_California
502638849,5,2017-7,United States,Disneyland_California
502499878,5,2017-7,United Kingdom,Disneyland_California
502411172,3,2017-5,India,Disneyland_California
502352883,5,2017-7,United States,Disneyland_California
502351744,5,2017-2,United Kingdom,Disneyland_California
502336910,5,2017-7,Australia,Disneyland_California
502328305,4,2017-6,United States,Disneyland_California
502316011,5,2017-7,Rwanda,Disneyland_California
502311244,5,2017-7,United States,Disneyland_California
502307532,4,2017-7,United States,Disneyland_California
502294158,4,2017-6,United States,Disneyland_California
502066934,5,2017-7,Australia,Disneyland_California
502058437,4,2017-5,United States,Disneyland_California
502053166,5,2017-7,United States,Disneyland_California
502051757,4,2017-7,United States,Disneyland_California
502020584,2,2017-7,United States,Disneyland_California
501990738,2,2017-6,United States,Disneyland_California
501988559,5,2017-6,United States,Disneyland_California
501758646,3,2017-7,United States,Disneyland_California
501711841,5,2017-7,United States,Disneyland_California
501685288,2,2017-7,United States,Disneyland_California
501572035,5,2016-9,United Kingdom,Disneyland_California
501509884,5,2017-6,Australia,Disneyland_California
501390136,5,2017-4,United States,Disneyland_California
501283031,5,2017-7,Guatemala,Disneyland_California
501268620,5,2017-7,United States,Disneyland_California
501258807,5,2017-4,United States,Disneyland_California
501184596,4,2017-7,United States,Disneyland_California
501162724,5,2017-6,United Kingdom,Disneyland_California
501121316,4,2017-7,United States,Disneyland_California
501088906,5,2017-7,Australia,Disneyland_California
501082055,5,2017-6,New Zealand,Disneyland_California
501056516,5,2017-7,Canada,Disneyland_California
501034315,5,2017-7,United States,Disneyland_California
501022339,1,2017-7,Australia,Disneyland_California
500869401,4,2017-6,United States,Disneyland_California
500834179,5,2017-6,United States,Disneyland_California
500813903,5,2017-7,New Zealand,Disneyland_California
500636800,4,2017-6,Australia,Disneyland_California
500537978,2,2017-7,United States,Disneyland_California
500507614,5,2017-5,United States,Disneyland_California
500489188,5,2017-7,United States,Disneyland_California
500476979,5,2017-6,United States,Disneyland_California
500473275,5,2017-6,United States,Disneyland_California
500470798,2,2017-6,United States,Disneyland_California
500452515,5,2017-1,United States,Disneyland_California
500428756,5,2017-6,United States,Disneyland_California
500390347,5,2017-7,United States,Disneyland_California
500389553,5,2016-8,United States,Disneyland_California
500384953,5,2017-4,United States,Disneyland_California
500366468,5,2016-9,United States,Disneyland_California
500330933,3,2017-6,United States,Disneyland_California
500313613,5,2017-7,United States,Disneyland_California
500270880,5,2017-7,United States,Disneyland_California
500098363,5,2017-7,United States,Disneyland_California
500089568,5,2017-7,United States,Disneyland_California
500061090,5,2017-7,United States,Disneyland_California
500015146,4,2017-6,United States,Disneyland_California
499968336,5,2017-7,United States,Disneyland_California
499847714,5,2017-5,Australia,Disneyland_California
499805382,5,2017-7,United States,Disneyland_California
499802724,5,2017-6,United States,Disneyland_California
499791948,5,2017-6,United States,Disneyland_California
499778881,5,2017-7,United States,Disneyland_California
499778123,5,2017-7,United States,Disneyland_California
499713826,3,2017-6,Canada,Disneyland_California
499692295,4,2017-7,Canada,Disneyland_California
499686492,5,2016-8,United States,Disneyland_California
499675770,2,2017-7,Australia,Disneyland_California
499637729,5,2017-6,China,Disneyland_California
499592705,4,2017-5,United States,Disneyland_California
499569596,4,2017-7,United States,Disneyland_California
499539032,5,2017-6,United States,Disneyland_California
499496995,5,2017-7,United States,Disneyland_California
499480065,5,2017-7,United States,Disneyland_California
499479915,4,2016-9,United States,Disneyland_California
499426287,3,2017-7,United States,Disneyland_California
499398274,1,2017-7,Indonesia,Disneyland_California
499293888,1,2017-6,United States,Disneyland_California
499289281,3,2017-7,Australia,Disneyland_California
499273732,3,2017-7,United States,Disneyland_California
499267691,5,2016-8,Australia,Disneyland_California
499264169,4,2017-7,United States,Disneyland_California
499263493,5,2017-6,Australia,Disneyland_California
499258978,5,2017-7,United States,Disneyland_California
499182937,5,2017-7,United States,Disneyland_California
499126901,4,2016-8,Australia,Disneyland_California
499123539,5,2017-6,United States,Disneyland_California
499047364,5,2017-7,United States,Disneyland_California
499008162,3,2017-6,United States,Disneyland_California
498950854,5,2016-10,Canada,Disneyland_California
498844348,5,2017-5,India,Disneyland_California
498734102,3,2017-7,United States,Disneyland_California
498712250,5,2017-7,New Zealand,Disneyland_California
498710038,5,2017-6,Australia,Disneyland_California
498707216,5,2017-7,United States,Disneyland_California
498688108,5,2017-7,Australia,Disneyland_California
498611769,5,2017-7,United States,Disneyland_California
498415499,5,2017-7,United States,Disneyland_California
498394932,4,2017-6,France,Disneyland_California
498367751,5,2017-6,Australia,Disneyland_California
498352884,5,2017-7,United States,Disneyland_California
498170800,5,2017-6,New Zealand,Disneyland_California
498094026,5,2017-3,United States,Disneyland_California
498090423,5,2017-7,United States,Disneyland_California
498084268,5,2017-5,Australia,Disneyland_California
498074524,5,2017-5,United States,Disneyland_California
497986741,5,2017-7,United States,Disneyland_California
497821343,5,2017-6,United States,Disneyland_California
497796627,5,2017-7,United States,Disneyland_California
497723797,5,2017-6,United Kingdom,Disneyland_California
497721738,5,2017-6,United States,Disneyland_California
497701541,3,2017-6,United Kingdom,Disneyland_California
497657550,5,2017-6,Australia,Disneyland_California
497587383,5,2017-4,United Kingdom,Disneyland_California
497586275,4,2016-8,United States,Disneyland_California
497571586,5,2017-7,India,Disneyland_California
497561475,4,2016-8,United States,Disneyland_California
497532122,4,2016-7,United Kingdom,Disneyland_California
497520618,3,2017-6,United States,Disneyland_California
497520587,4,2017-6,French Polynesia,Disneyland_California
497473877,5,2016-10,United States,Disneyland_California
497469223,5,2017-6,United States,Disneyland_California
497465707,4,2017-6,United States,Disneyland_California
497414013,5,2017-4,Philippines,Disneyland_California
497330360,5,2016-10,Canada,Disneyland_California
497081829,5,2016-7,New Zealand,Disneyland_California
497050222,3,2017-6,United States,Disneyland_California
496997017,4,2017-6,United States,Disneyland_California
496676757,4,2017-6,United States,Disneyland_California
496668091,5,2017-6,United States,Disneyland_California
496647127,5,2017-6,United States,Disneyland_California
496646387,5,2017-6,United States,Disneyland_California
496547723,5,2017-6,United States,Disneyland_California
496500516,4,2017-6,United States,Disneyland_California
496425801,5,2017-6,Australia,Disneyland_California
496393615,4,2017-6,United States,Disneyland_California
496383825,5,2016-9,United States,Disneyland_California
496313461,5,2017-6,United States,Disneyland_California
496291273,5,2017-6,United States,Disneyland_California
496250187,5,2017-6,United States,Disneyland_California
496214937,5,2017-6,United States,Disneyland_California
496178295,4,2017-6,Canada,Disneyland_California
496043949,3,2017-6,Australia,Disneyland_California
496039194,5,2017-6,United Kingdom,Disneyland_California
496024866,4,2017-6,Tanzania,Disneyland_California
496018208,4,2017-6,United States,Disneyland_California
495995965,5,2017-6,United States,Disneyland_California
495952276,5,2016-10,United States,Disneyland_California
495870100,5,2017-4,United Kingdom,Disneyland_California
495853851,5,2017-1,United States,Disneyland_California
495825585,5,2017-6,United States,Disneyland_California
495775361,5,2017-3,United States,Disneyland_California
495760967,5,2017-6,New Zealand,Disneyland_California
495757399,5,2017-6,United States,Disneyland_California
495710667,5,2017-6,Canada,Disneyland_California
495708094,4,2017-6,United States,Disneyland_California
495703123,5,2017-5,New Zealand,Disneyland_California
495694358,5,2017-6,United States,Disneyland_California
495660803,5,2017-6,United States,Disneyland_California
495649823,3,2017-6,India,Disneyland_California
495640181,5,2017-6,Australia,Disneyland_California
495501044,3,2017-6,United States,Disneyland_California
495499026,5,2017-6,United States,Disneyland_California
495471371,4,2017-6,United States,Disneyland_California
495428224,5,2017-6,United States,Disneyland_California
495385927,5,2017-6,United States,Disneyland_California
495378115,5,2017-5,United States,Disneyland_California
495289376,4,2017-6,United States,Disneyland_California
495256672,5,2017-6,United States,Disneyland_California
495239584,1,2017-6,Spain,Disneyland_California
495213855,3,2017-6,Switzerland,Disneyland_California
495189748,5,2017-6,United States,Disneyland_California
495166761,4,2017-6,United States,Disneyland_California
495151155,5,2017-6,Canada,Disneyland_California
495126912,4,2017-6,Germany,Disneyland_California
495019948,5,2017-6,United States,Disneyland_California
495019578,1,2017-6,United States,Disneyland_California
494988818,5,2017-5,United States,Disneyland_California
494987765,5,2017-6,United States,Disneyland_California
494981507,5,2017-6,United States,Disneyland_California
494981256,3,2017-6,United States,Disneyland_California
494893062,1,2017-6,United States,Disneyland_California
494875180,5,2017-6,United States,Disneyland_California
494873082,5,2017-6,United States,Disneyland_California
494861688,3,2016-9,United States,Disneyland_California
494844864,4,2017-6,United Kingdom,Disneyland_California
494762582,5,2016-12,Malaysia,Disneyland_California
494721278,3,2017-6,Australia,Disneyland_California
494691432,5,2017-6,United States,Disneyland_California
494659891,5,2017-6,United States,Disneyland_California
494553541,5,2017-5,United States,Disneyland_California
494456836,4,2017-5,Australia,Disneyland_California
494433557,4,2017-5,United States,Disneyland_California
494427361,5,2017-6,United States,Disneyland_California
494386002,1,2017-6,United States,Disneyland_California
494385720,1,2017-6,United States,Disneyland_California
494345181,5,2017-6,United States,Disneyland_California
494259915,3,2017-6,United States,Disneyland_California
494246406,3,2017-6,Mexico,Disneyland_California
494133556,5,2017-6,United States,Disneyland_California
494129841,5,2017-6,Australia,Disneyland_California
494125581,5,2017-6,Australia,Disneyland_California
494123110,5,2016-7,New Zealand,Disneyland_California
494012174,5,2017-6,United States,Disneyland_California
493989590,5,2017-6,United States,Disneyland_California
493960283,5,2017-5,Australia,Disneyland_California
493883152,5,2017-6,New Zealand,Disneyland_California
493860703,4,2017-6,United States,Disneyland_California
493854107,5,2017-6,United States,Disneyland_California
493789549,5,2017-6,United States,Disneyland_California
493768062,5,2016-10,United States,Disneyland_California
493746981,5,2017-6,New Zealand,Disneyland_California
493724617,5,2017-6,United States,Disneyland_California
493636184,4,2017-5,United States,Disneyland_California
493510607,4,2017-6,United States,Disneyland_California
493451913,4,2017-6,Ireland,Disneyland_California
493413568,5,2017-6,United States,Disneyland_California
493408292,2,2017-6,United States,Disneyland_California
493399702,5,2017-6,United States,Disneyland_California
493349283,5,2017-4,United States,Disneyland_California
493183527,2,2017-6,United Kingdom,Disneyland_California
493169270,4,2017-6,United States,Disneyland_California
493165659,4,2017-6,United States,Disneyland_California
493163024,5,2017-6,United States,Disneyland_California
493157896,5,2017-6,United States,Disneyland_California
493149420,4,2017-5,United States,Disneyland_California
493120892,4,2017-6,United States,Disneyland_California
493098799,1,2017-6,United States,Disneyland_California
492996590,5,2017-5,Philippines,Disneyland_California
492967350,4,2017-6,United States,Disneyland_California
492888486,5,2017-6,United States,Disneyland_California
492886781,5,2017-6,Australia,Disneyland_California
492882992,3,2017-6,New Zealand,Disneyland_California
492862742,1,2017-6,United States,Disneyland_California
492818395,5,2017-6,United Kingdom,Disneyland_California
492792109,5,2017-6,United States,Disneyland_California
492725267,5,2017-6,United States,Disneyland_California
492622031,3,2017-2,United States,Disneyland_California
492612764,5,2017-5,Australia,Disneyland_California
492557486,5,2017-5,Puerto Rico,Disneyland_California
492454139,5,2016-12,Mexico,Disneyland_California
492319460,4,2017-5,Australia,Disneyland_California
492286001,5,2016-8,Australia,Disneyland_California
492270122,5,2017-6,United States,Disneyland_California
492231936,5,2017-6,United States,Disneyland_California
492154970,5,2017-6,United States,Disneyland_California
492062207,5,2017-6,Australia,Disneyland_California
492031778,4,2017-5,United States,Disneyland_California
492022555,5,2017-6,United States,Disneyland_California
492017124,1,2017-2,United Kingdom,Disneyland_California
491987466,5,2017-5,Sri Lanka,Disneyland_California
491978275,5,2017-2,Canada,Disneyland_California
491976027,5,2017-6,Canada,Disneyland_California
491812360,3,2017-5,United States,Disneyland_California
491642851,5,2017-6,India,Disneyland_California
491629349,5,2017-5,United States,Disneyland_California
491597803,5,2017-5,Canada,Disneyland_California
491597085,5,2017-5,United States,Disneyland_California
491473220,5,2017-6,United States,Disneyland_California
491445051,5,2017-5,Australia,Disneyland_California
491405797,3,2017-5,United States,Disneyland_California
491391349,5,2017-6,United States,Disneyland_California
491367553,5,2017-3,Canada,Disneyland_California
491355206,4,2017-6,United States,Disneyland_California
491334028,5,2017-6,United States,Disneyland_California
491134572,5,2017-5,United States,Disneyland_California
491118907,3,2017-5,United States,Disneyland_California
491108737,3,2017-6,Canada,Disneyland_California
491096431,5,2017-5,United States,Disneyland_California
491029741,5,2017-6,United States,Disneyland_California
490789679,2,2017-6,United States,Disneyland_California
490787763,5,2017-6,United States,Disneyland_California
490721083,3,2017-6,United Kingdom,Disneyland_California
490639713,5,2017-6,United States,Disneyland_California
490601311,5,2017-5,Australia,Disneyland_California
490558977,3,2017-5,United States,Disneyland_California
490532258,5,2017-6,New Zealand,Disneyland_California
490531601,5,2016-11,United States,Disneyland_California
490518614,5,2017-6,United States,Disneyland_California
490511369,5,2017-6,United States,Disneyland_California
490508580,5,2017-5,United States,Disneyland_California
490505716,3,2017-6,United States,Disneyland_California
490495819,3,2017-5,United States,Disneyland_California
490495748,1,2017-6,United States,Disneyland_California
490487038,5,2017-5,Australia,Disneyland_California
490364739,5,2017-4,United Kingdom,Disneyland_California
490316237,5,2017-6,Australia,Disneyland_California
490245259,5,2017-5,Australia,Disneyland_California
490209873,4,2017-5,Australia,Disneyland_California
490142475,5,2016-7,United States,Disneyland_California
490106661,5,2017-6,United States,Disneyland_California
490055457,5,2017-4,Australia,Disneyland_California
490032987,5,2017-5,Australia,Disneyland_California
489999459,4,2017-5,United States,Disneyland_California
489997868,5,2017-6,New Zealand,Disneyland_California
489989137,5,2017-6,United States,Disneyland_California
489968712,5,2017-5,United States,Disneyland_California
489950770,1,2017-5,United States,Disneyland_California
489914113,5,2017-5,United States,Disneyland_California
489875269,5,2017-6,United States,Disneyland_California
489792553,2,2017-5,United Kingdom,Disneyland_California
489668991,4,2017-5,United States,Disneyland_California
489667859,5,2017-6,India,Disneyland_California
489652578,5,2017-6,United States,Disneyland_California
489485034,5,2017-6,United States,Disneyland_California
489249061,3,2017-5,United States,Disneyland_California
489216933,4,2016-6,Ireland,Disneyland_California
489176247,5,2016-11,Mexico,Disneyland_California
489076098,4,2017-5,United States,Disneyland_California
488936602,4,2016-11,United States,Disneyland_California
488935876,4,2017-5,United States,Disneyland_California
488757287,5,2017-5,United States,Disneyland_California
488756868,5,2017-5,United States,Disneyland_California
488693091,5,2016-11,Australia,Disneyland_California
488609566,5,2017-5,United States,Disneyland_California
488591641,5,2017-5,Australia,Disneyland_California
488543499,3,2017-4,Canada,Disneyland_California
488517969,4,2017-5,Canada,Disneyland_California
488514210,3,2016-12,United States,Disneyland_California
488444443,5,2017-5,United States,Disneyland_California
488335894,2,2017-5,Australia,Disneyland_California
488325887,5,2017-5,United States,Disneyland_California
488300221,4,2017-5,India,Disneyland_California
488274820,1,2017-5,United States,Disneyland_California
488215332,5,2017-5,Australia,Disneyland_California
488192973,2,2017-5,United States,Disneyland_California
488115818,3,2017-5,United Kingdom,Disneyland_California
488109431,5,2017-1,New Zealand,Disneyland_California
488085379,3,2017-5,United States,Disneyland_California
488065903,4,2016-12,United States,Disneyland_California
488019314,5,2017-5,United Kingdom,Disneyland_California
488003630,5,2017-5,India,Disneyland_California
487975271,5,2017-5,United States,Disneyland_California
487964312,3,2017-5,United States,Disneyland_California
487839213,5,2017-5,United States,Disneyland_California
487816984,4,2017-5,Mexico,Disneyland_California
487670502,5,2016-6,United States,Disneyland_California
487617179,5,2017-5,Tunisia,Disneyland_California
487593876,5,2017-2,New Zealand,Disneyland_California
487576595,5,2017-5,Canada,Disneyland_California
487551695,4,2017-5,United States,Disneyland_California
487543889,5,2017-5,Australia,Disneyland_California
487533646,4,2017-4,United States,Disneyland_California
487530396,5,2017-4,Canada,Disneyland_California
487508816,5,2017-4,Australia,Disneyland_California
487498561,2,2017-5,United States,Disneyland_California
487492450,5,2017-4,United States,Disneyland_California
487447902,5,2017-5,United States,Disneyland_California
487403121,3,2017-5,United States,Disneyland_California
487210459,5,2017-5,United States,Disneyland_California
487176060,3,2017-4,United States,Disneyland_California
487151344,5,2016-8,United States,Disneyland_California
487064169,4,2017-4,United States,Disneyland_California
487040543,2,2017-5,United States,Disneyland_California
486721401,4,2016-9,New Zealand,Disneyland_California
486720514,3,2017-5,India,Disneyland_California
486674895,3,2017-5,Canada,Disneyland_California
486663936,5,2017-2,United States,Disneyland_California
486660712,4,2017-5,United States,Disneyland_California
486643409,4,2017-5,United States,Disneyland_California
486641051,5,2017-1,United States,Disneyland_California
486640397,5,2017-5,United States,Disneyland_California
486624910,5,2017-1,Canada,Disneyland_California
486610690,3,2017-5,United States,Disneyland_California
486608506,5,2017-5,United States,Disneyland_California
486604931,4,2017-5,United States,Disneyland_California
486597930,4,2017-5,United States,Disneyland_California
486523629,4,2017-3,United States,Disneyland_California
486508638,4,2017-4,United States,Disneyland_California
486506131,5,2017-5,United States,Disneyland_California
486470686,2,2017-3,United Kingdom,Disneyland_California
486295306,5,2017-5,United States,Disneyland_California
486272452,4,2017-5,United States,Disneyland_California
486258356,5,2017-4,United States,Disneyland_California
486134747,3,2017-5,Italy,Disneyland_California
486134594,5,2017-5,United States,Disneyland_California
486025247,4,2017-5,Australia,Disneyland_California
486007388,5,2017-5,Australia,Disneyland_California
486005451,4,2017-3,United States,Disneyland_California
486003272,4,2017-5,New Zealand,Disneyland_California
486002234,1,2017-5,United States,Disneyland_California
485981459,5,2016-7,Australia,Disneyland_California
485893311,5,2017-3,United States,Disneyland_California
